GPSID,Time,Latitude,Longitude,Altitude,Heading,Satellites,HDOP,AgeOfReading,DistanceSinceReading,Velocity
42852,2013/11/28 03:31:43 PM,-34.08458,18.851,49,244,8,1.7,0,1,8
42853,2013/11/28 03:32:04 PM,-34.08497,18.85044,37,218,8,1.7,0,3,10
42854,2013/11/28 03:32:14 PM,-34.08508,18.85028,37,240,9,1.1,0,1,3
42855,2013/11/28 03:32:18 PM,-34.08508,18.85025,37,262,9,1.1,0,0,2
42856,2013/11/28 03:32:22 PM,-34.08508,18.85019,37,292,9,1.1,0,1,5
42857,2013/11/28 03:32:24 PM,-34.08506,18.85017,37,332,9,1.2,0,1,7
42858,2013/11/28 03:32:26 PM,-34.08503,18.85019,37,20,9,1.1,0,1,10
42859,2013/11/28 03:32:27 PM,-34.085,18.85019,37,52,9,1.1,0,2,9
42411,2013/11/28 03:32:54 PM,-34.08458,18.85108,34,56,9,1.1,1,2,10
42860,2013/11/28 03:33:09 PM,-34.08436,18.85142,34,30,9,1.1,0,0,3
42861,2013/11/28 03:33:17 PM,-34.08433,18.85142,34,4,9,1.1,0,1,6
42862,2013/11/28 03:33:20 PM,-34.08428,18.85139,34,338,9,1.1,0,2,8
42863,2013/11/28 03:33:25 PM,-34.08417,18.85131,33,314,9,1.1,0,3,11
42864,2013/11/28 03:36:07 PM,-34.08144,18.84922,38,8,8,1.6,0,1,3
42865,2013/11/28 03:36:11 PM,-34.08136,18.84919,38,332,8,1.6,1,3,14
42866,2013/11/28 03:37:12 PM,-34.07622,18.84469,52,308,9,1.1,0,15,58
42412,2013/11/28 03:37:56 PM,-34.07358,18.83703,66,292,9,1.1,0,0,73
42867,2013/11/28 03:40:12 PM,-34.06942,18.82544,56,306,9,1.1,0,2,9
42868,2013/11/28 03:40:22 PM,-34.06933,18.82533,56,330,9,1.1,0,4,19
42869,2013/11/28 03:40:25 PM,-34.06922,18.82533,56,2,9,1.1,1,6,22
42870,2013/11/28 03:41:58 PM,-34.06886,18.82547,57,24,9,1.1,0,1,7
42608,2013/11/28 03:43:02 PM,-34.06803,18.82583,60,0,9,1.1,0,0,0
42871,2013/11/28 03:44:39 PM,-34.05833,18.82958,121,2,9,1.1,0,16,62
42872,2013/11/28 03:45:25 PM,-34.05103,18.82808,151,340,9,1.1,0,19,75
42873,2013/11/28 03:47:18 PM,-34.02536,18.82003,106,2,9,1.1,0,0,108
42611,2013/11/28 03:48:11 PM,-34.01094,18.82195,120,12,10,1,0,29,111
42874,2013/11/28 03:50:19 PM,-33.99844,18.82553,94,14,10,0.9,0,0,52
42875,2013/11/28 03:51:54 PM,-33.98803,18.82844,115,36,9,1.1,0,22,84
42876,2013/11/28 03:52:07 PM,-33.98611,18.83106,122,60,10,0.9,0,0,92
42877,2013/11/28 03:52:37 PM,-33.98183,18.83803,131,38,10,0.9,0,51,98
42878,2013/11/28 03:53:03 PM,-33.97658,18.84119,115,16,9,1.1,0,0,72
42614,2013/11/28 03:53:21 PM,-33.97536,18.84167,109,20,10,0.9,0,0,2
42879,2013/11/28 03:54:51 PM,-33.96617,18.84575,115,38,9,1.1,0,37,69
42880,2013/11/28 03:56:07 PM,-33.95547,18.85539,114,16,9,1.1,0,0,71
42881,2013/11/28 03:56:20 PM,-33.95317,18.85567,113,354,9,1.1,0,19,72
42615,2013/11/28 03:58:30 PM,-33.94311,18.85206,91,352,9,1.1,0,0,56
42882,2013/11/28 03:59:21 PM,-33.93867,18.85153,92,346,9,1.1,0,0,31
42883,2013/11/28 03:59:53 PM,-33.93708,18.85133,91,10,11,0.9,0,0,48
42884,2013/11/28 04:00:21 PM,-33.93442,18.85228,94,342,10,0.9,0,0,13
42885,2013/11/28 04:00:23 PM,-33.93436,18.85225,94,314,10,1.1,0,3,12
42886,2013/11/28 04:00:26 PM,-33.93433,18.85211,95,286,10,1.1,0,5,18
42887,2013/11/28 04:00:35 PM,-33.93411,18.85153,95,314,11,0.9,1,7,30
42888,2013/11/28 04:00:36 PM,-33.934,18.85144,95,338,10,0.9,0,0,30
42889,2013/11/28 04:00:38 PM,-33.93383,18.85142,94,6,9,1.1,0,9,34
42890,2013/11/28 04:01:05 PM,-33.93172,18.85197,95,344,12,1.1,0,10,39
42891,2013/11/28 04:01:41 PM,-33.92769,18.85108,96,6,10,1.1,0,0,23
42892,2013/11/28 04:01:53 PM,-33.92697,18.85136,97,28,11,0.8,0,8,31
42893,2013/11/28 04:02:44 PM,-33.92553,18.85225,101,6,11,0.8,0,8,33
42618,2013/11/28 04:03:43 PM,-33.92094,18.85306,103,6,12,0.8,0,7,30
42894,2013/11/28 04:03:47 PM,-33.92067,18.85303,103,340,12,0.8,1,0,33
42895,2013/11/28 04:04:09 PM,-33.91925,18.85172,112,318,12,0.8,0,11,42
42896,2013/11/28 04:04:21 PM,-33.91833,18.85097,119,344,11,0.8,0,7,25
42897,2013/11/28 04:04:23 PM,-33.91819,18.85092,119,320,11,0.8,0,0,17
42898,2013/11/28 04:04:25 PM,-33.91817,18.85081,120,288,11,0.8,0,4,18
42899,2013/11/28 04:04:30 PM,-33.91806,18.85061,122,316,11,0.8,1,5,20
42900,2013/11/28 04:04:42 PM,-33.91742,18.84989,127,290,10,0.9,0,3,14
42901,2013/11/28 04:04:44 PM,-33.91742,18.84981,128,256,11,0.8,0,3,15
42902,2013/11/28 04:04:47 PM,-33.9175,18.84969,129,222,12,0.8,0,7,16
42903,2013/11/28 04:06:28 PM,-33.91994,18.84761,151,254,12,0.8,0,0,19
42904,2013/11/28 04:06:29 PM,-33.91994,18.8475,153,282,11,0.8,0,0,21
42905,2013/11/28 04:07:05 PM,-33.91969,18.84689,159,304,11,0.8,0,3,11
42906,2013/11/28 04:07:10 PM,-33.91961,18.84672,160,282,12,0.8,0,4,13
42907,2013/11/28 04:07:12 PM,-33.91961,18.84661,161,252,12,0.8,0,4,16
42908,2013/11/28 04:07:13 PM,-33.91967,18.84658,162,228,12,0.8,0,0,17
42909,2013/11/28 04:07:16 PM,-33.91978,18.8465,163,204,11,0.8,0,0,20
42910,2013/11/28 04:07:40 PM,-33.92103,18.84561,172,230,12,0.8,1,3,14
42911,2013/11/28 04:07:44 PM,-33.92111,18.84542,174,252,12,0.9,0,4,17
42912,2013/11/28 04:07:53 PM,-33.92119,18.84486,180,280,12,0.8,0,0,24
42913,2013/11/28 04:08:38 PM,-33.92081,18.84369,190,308,11,0.8,0,3,14
42914,2013/11/28 04:08:40 PM,-33.92078,18.84367,189,330,12,0.8,0,1,4
42621,2013/11/28 04:08:55 PM,-33.92078,18.84364,188,0,12,0.8,0,0,0
42915,2013/11/28 04:09:28 PM,-33.92075,18.84367,188,2,11,0.8,0,2,5
42916,2013/11/28 04:09:42 PM,-33.92008,18.84386,183,26,10,1.1,0,7,28
42917,2013/11/28 04:10:32 PM,-33.91903,18.84458,172,52,11,1.1,0,1,4
42918,2013/11/28 04:10:35 PM,-33.91897,18.84464,171,28,9,1.7,0,3,16
42919,2013/11/28 04:10:42 PM,-33.91875,18.84481,169,52,10,1.1,1,0,19
42920,2013/11/28 04:10:43 PM,-33.91875,18.84492,168,104,12,0.8,0,11,23
42921,2013/11/28 04:11:03 PM,-33.91922,18.84603,166,80,10,1.1,0,2,10
42922,2013/11/28 04:11:05 PM,-33.91922,18.84606,166,56,9,1.2,0,2,9
42923,2013/11/28 04:11:06 PM,-33.91917,18.84608,166,26,11,0.8,0,0,11
42924,2013/11/28 04:11:10 PM,-33.91903,18.84614,164,2,11,0.8,0,3,15
42925,2013/11/28 04:11:13 PM,-33.91894,18.84611,163,340,12,0.8,0,3,13
42926,2013/11/28 04:11:19 PM,-33.91881,18.84603,162,318,12,0.8,0,1,8
42927,2013/11/28 04:11:24 PM,-33.91867,18.84586,163,342,12,0.8,0,5,19
42928,2013/11/28 04:11:25 PM,-33.91861,18.84586,162,8,12,0.8,0,5,22
42929,2013/11/28 04:11:28 PM,-33.9185,18.84594,161,30,12,0.8,1,7,30
42930,2013/11/28 04:11:34 PM,-33.91817,18.84622,158,62,11,0.8,0,5,21
42931,2013/11/28 04:11:39 PM,-33.91808,18.84656,156,86,10,1.1,0,4,14
42932,2013/11/28 04:11:46 PM,-33.91808,18.84697,152,40,12,0.8,0,4,17
42933,2013/11/28 04:11:47 PM,-33.91803,18.847,152,16,12,0.8,0,5,20
42934,2013/11/28 04:11:52 PM,-33.91769,18.84703,150,346,12,0.8,0,6,27
42935,2013/11/28 04:12:59 PM,-33.91514,18.846,133,20,10,0.8,0,1,8
42936,2013/11/28 04:13:00 PM,-33.91511,18.846,132,48,12,0.8,0,2,11
42937,2013/11/28 04:13:02 PM,-33.91511,18.84606,132,74,10,0.9,0,4,5
42938,2013/11/28 04:13:38 PM,-33.91492,18.84792,128,100,10,1.1,1,11,43
42939,2013/11/28 04:13:41 PM,-33.91508,18.84831,127,126,12,0.8,0,5,17
42624,2013/11/28 04:14:06 PM,-33.91514,18.84842,129,134,12,0.8,0,4,15
42940,2013/11/28 04:14:18 PM,-33.91583,18.84922,128,182,12,0.8,0,15,29
42941,2013/11/28 04:14:20 PM,-33.91597,18.84917,129,204,12,0.8,0,0,31
42942,2013/11/28 04:14:25 PM,-33.91625,18.84908,131,160,11,0.8,0,0,14
42943,2013/11/28 04:14:27 PM,-33.91628,18.84917,130,120,11,0.8,0,4,18
42944,2013/11/28 04:14:52 PM,-33.91736,18.851,118,146,12,0.8,0,12,48
42945,2013/11/28 04:14:54 PM,-33.91761,18.85108,118,174,12,0.8,0,14,53
42946,2013/11/28 04:15:02 PM,-33.91853,18.85108,119,146,12,0.8,0,12,44
42947,2013/11/28 04:15:54 PM,-33.92072,18.85311,104,168,11,0.8,0,4,18
42948,2013/11/28 04:16:24 PM,-33.92092,18.85311,106,190,11,0.8,0,4,17
42949,2013/11/28 04:17:22 PM,-33.92622,18.85208,105,214,12,0.8,0,0,29
42950,2013/11/28 04:17:35 PM,-33.92719,18.85125,102,192,12,0.7,0,5,10
42951,2013/11/28 04:17:49 PM,-33.92842,18.85117,101,168,10,0.9,0,0,57
42952,2013/11/28 04:18:15 PM,-33.93253,18.85206,100,196,12,0.7,0,17,34
42953,2013/11/28 04:18:28 PM,-33.934,18.85153,99,154,11,0.8,0,10,38
42954,2013/11/28 04:18:30 PM,-33.93414,18.85169,100,114,10,0.9,0,20,39
42955,2013/11/28 04:18:39 PM,-33.93425,18.85219,100,92,12,0.7,0,0,2
42790,2013/11/28 04:19:17 PM,-33.93425,18.85217,102,0,12,0.7,0,0,0
42956,2013/11/28 04:19:29 PM,-33.93425,18.85225,102,66,12,0.7,0,3,15
42957,2013/11/28 04:19:31 PM,-33.93419,18.85233,102,34,11,0.8,0,5,22
42958,2013/11/28 04:19:33 PM,-33.93403,18.85242,102,12,10,1.2,0,8,34
42959,2013/11/28 04:19:42 PM,-33.93356,18.85253,101,34,12,0.7,0,0,9
42960,2013/11/28 04:19:44 PM,-33.9335,18.85253,101,10,11,0.8,0,3,16
42961,2013/11/28 04:20:01 PM,-33.93283,18.85275,100,42,11,0.8,0,5,21
42962,2013/11/28 04:20:02 PM,-33.93281,18.85281,100,70,11,0.8,0,6,24
42963,2013/11/28 04:20:04 PM,-33.93281,18.853,100,96,12,0.7,0,9,35
42964,2013/11/28 04:20:31 PM,-33.93244,18.85767,105,132,11,0.9,0,3,10
42965,2013/11/28 04:20:32 PM,-33.93247,18.85769,105,156,10,1,0,0,14
42966,2013/11/28 04:20:37 PM,-33.93267,18.85781,105,126,12,0.7,0,6,24
42967,2013/11/28 04:20:39 PM,-33.93269,18.85794,105,100,12,0.7,0,7,26
42968,2013/11/28 04:20:43 PM,-33.93281,18.85819,106,150,12,0.7,0,10,20
42969,2013/11/28 04:21:14 PM,-33.93294,18.85822,109,176,12,0.8,0,1,8
42970,2013/11/28 04:21:15 PM,-33.93294,18.85819,109,218,12,0.7,0,2,11
42971,2013/11/28 04:21:16 PM,-33.93297,18.85817,109,258,12,0.7,0,3,13
42972,2013/11/28 04:21:18 PM,-33.93294,18.85814,109,294,12,0.7,0,3,12
42973,2013/11/28 04:21:19 PM,-33.93289,18.85811,109,10,12,0.8,0,7,17
42974,2013/11/28 04:21:22 PM,-33.93278,18.85811,108,320,12,0.7,0,4,17
42975,2013/11/28 04:21:23 PM,-33.93275,18.85808,108,292,12,0.7,0,4,18
42976,2013/11/28 04:21:32 PM,-33.93258,18.8575,106,266,11,0.7,0,10,39
42977,2013/11/28 04:21:38 PM,-33.93261,18.857,105,310,12,0.7,0,5,18
42978,2013/11/28 04:21:48 PM,-33.93256,18.85683,105,266,12,0.7,0,3,17
42979,2013/11/28 04:22:18 PM,-33.93297,18.85275,98,224,12,0.7,0,4,18
42980,2013/11/28 04:22:20 PM,-33.93306,18.85272,98,194,12,0.7,0,0,19
42981,2013/11/28 04:24:10 PM,-33.93425,18.85244,100,234,12,0.7,0,0,2
42982,2013/11/28 04:24:16 PM,-33.93433,18.85225,100,264,12,0.7,0,13,28
42794,2013/11/28 04:24:19 PM,-33.93428,18.85197,100,284,12,0.7,0,7,27
42983,2013/11/28 04:24:21 PM,-33.93422,18.85178,100,286,10,0.9,0,9,34
42984,2013/11/28 04:24:24 PM,-33.93408,18.8515,100,316,11,0.8,0,10,36
42985,2013/11/28 04:24:26 PM,-33.93392,18.85142,99,352,12,0.7,0,10,41
42986,2013/11/28 04:24:29 PM,-33.93369,18.85147,99,18,12,0.7,0,13,49
42987,2013/11/28 04:24:48 PM,-33.93211,18.85208,97,356,12,0.7,0,0,32
42988,2013/11/28 04:25:24 PM,-33.92717,18.85122,96,20,12,0.8,0,15,59
42989,2013/11/28 04:26:26 PM,-33.92078,18.85303,99,356,12,0.7,0,9,35
42990,2013/11/28 04:26:29 PM,-33.92056,18.85292,99,326,12,0.7,0,0,29
42991,2013/11/28 04:27:11 PM,-33.91925,18.85167,111,304,12,0.7,0,4,16
42992,2013/11/28 04:27:15 PM,-33.91906,18.85147,113,330,12,0.7,0,7,28
42993,2013/11/28 04:27:27 PM,-33.91819,18.85092,118,356,11,0.8,0,8,33
42994,2013/11/28 04:27:35 PM,-33.91736,18.85094,116,326,12,0.7,0,10,37
42995,2013/11/28 04:27:39 PM,-33.91711,18.85061,118,304,11,0.8,0,0,36
42996,2013/11/28 04:28:03 PM,-33.91622,18.84908,128,336,11,0.8,0,0,20
42997,2013/11/28 04:28:04 PM,-33.91617,18.84908,128,0,12,0.7,0,0,22
42998,2013/11/28 04:28:06 PM,-33.91603,18.84911,127,22,12,0.8,0,8,33
42999,2013/11/28 04:28:10 PM,-33.91575,18.84922,124,344,12,0.7,0,14,25
43000,2013/11/28 04:28:11 PM,-33.91569,18.84917,124,314,12,0.7,0,7,27
43001,2013/11/28 04:28:25 PM,-33.91494,18.84803,128,290,11,0.8,0,4,18
43002,2013/11/28 04:28:33 PM,-33.91492,18.84736,130,266,12,0.7,0,8,30
43003,2013/11/28 04:28:51 PM,-33.91508,18.846,134,292,11,0.8,0,0,19
43004,2013/11/28 04:28:52 PM,-33.91503,18.84594,134,314,11,0.8,0,5,20
43005,2013/11/28 04:28:58 PM,-33.91483,18.84581,131,352,10,0.8,0,0,12
43006,2013/11/28 04:29:02 PM,-33.91461,18.84578,129,326,12,0.7,0,6,23
43007,2013/11/28 04:29:03 PM,-33.91458,18.84569,129,298,11,0.8,0,5,24
43008,2013/11/28 04:29:12 PM,-33.91442,18.84483,127,262,12,1,0,15,30
43009,2013/11/28 04:29:14 PM,-33.9145,18.84461,126,240,12,0.7,0,8,34
43010,2013/11/28 04:29:19 PM,-33.91467,18.84436,127,216,11,0.8,1,5,19
43011,2013/11/28 04:29:20 PM,-33.91472,18.84433,128,172,12,0.7,0,0,15
43012,2013/11/28 04:29:22 PM,-33.91481,18.84439,129,146,12,0.7,0,5,17
43013,2013/11/28 04:29:28 PM,-33.91494,18.84456,132,106,12,0.7,0,3,12
43014,2013/11/28 04:29:29 PM,-33.91494,18.84461,132,64,12,0.7,0,4,8
42797,2013/11/28 04:29:30 PM,-33.91494,18.84461,132,54,12,0.7,0,2,11
43015,2013/11/28 04:29:39 PM,-33.91469,18.84517,131,104,12,0.7,0,5,19
43016,2013/11/28 04:29:40 PM,-33.91472,18.84522,131,132,12,0.7,0,5,20
43017,2013/11/28 04:29:43 PM,-33.91486,18.84531,133,154,12,0.7,0,5,20
43018,2013/11/28 04:29:45 PM,-33.91494,18.84531,134,204,12,0.7,0,10,20
43019,2013/11/28 04:29:46 PM,-33.915,18.84525,134,228,12,0.7,0,5,20
43020,2013/11/28 04:31:11 PM,-33.91547,18.84433,143,280,11,0.8,0,2,8
43021,2013/11/28 04:31:12 PM,-33.91544,18.84433,143,310,11,0.8,0,1,8
43022,2013/11/28 04:31:13 PM,-33.91544,18.84431,142,332,11,0.8,0,1,9
43023,2013/11/28 04:31:20 PM,-33.91517,18.84419,138,0,11,0.8,0,3,14
43024,2013/11/28 04:31:21 PM,-33.91517,18.84419,138,30,12,0.7,0,3,14
43025,2013/11/28 04:31:22 PM,-33.91511,18.84425,137,56,11,0.8,0,4,16
43026,2013/11/28 04:31:28 PM,-33.91494,18.84447,135,10,11,0.8,0,3,15
43027,2013/11/28 04:31:30 PM,-33.91486,18.84444,134,326,11,0.8,0,0,19
43028,2013/11/28 04:31:35 PM,-33.91469,18.84431,130,358,11,0.8,0,3,12
43029,2013/11/28 04:31:36 PM,-33.91467,18.84433,130,24,12,0.7,0,3,12
43030,2013/11/28 04:31:38 PM,-33.91461,18.84442,130,58,12,0.7,0,8,20
43031,2013/11/28 04:31:44 PM,-33.91442,18.84483,129,84,12,0.7,0,7,25
43032,2013/11/28 04:31:55 PM,-33.91458,18.84575,131,114,11,0.8,0,0,9
43033,2013/11/28 04:31:57 PM,-33.91461,18.84578,132,144,12,0.7,0,2,9
43034,2013/11/28 04:31:59 PM,-33.91467,18.84578,132,174,11,0.8,0,3,13
43035,2013/11/28 04:32:06 PM,-33.91492,18.84583,134,148,11,0.8,0,2,7
43036,2013/11/28 04:32:13 PM,-33.91511,18.84603,136,116,11,0.8,0,4,16
43037,2013/11/28 04:32:14 PM,-33.91511,18.84608,136,88,12,0.7,0,4,20
43038,2013/11/28 04:32:34 PM,-33.91494,18.84811,129,120,11,0.8,0,0,16
43039,2013/11/28 04:33:04 PM,-33.91575,18.84925,124,150,11,0.8,0,0,21
43040,2013/11/28 04:33:05 PM,-33.91581,18.84925,124,178,11,0.8,0,5,20
43041,2013/11/28 04:33:06 PM,-33.91586,18.84925,124,200,12,0.7,0,5,22
43042,2013/11/28 04:33:13 PM,-33.91622,18.84908,128,172,11,0.8,0,4,16
43043,2013/11/28 04:33:14 PM,-33.91625,18.84911,128,144,11,0.8,0,0,18
43044,2013/11/28 04:33:15 PM,-33.91628,18.84917,127,120,11,0.8,0,5,21
43045,2013/11/28 04:33:42 PM,-33.91739,18.851,115,146,10,0.9,0,0,45
43046,2013/11/28 04:33:44 PM,-33.91761,18.85108,115,172,11,0.8,0,12,45
43047,2013/11/28 04:33:46 PM,-33.91783,18.85106,116,194,11,0.8,0,12,47
43048,2013/11/28 04:33:51 PM,-33.91833,18.851,117,164,12,0.7,0,9,35
43049,2013/11/28 04:33:56 PM,-33.91867,18.85122,116,140,10,0.9,0,0,23
43050,2013/11/28 04:34:08 PM,-33.91894,18.8515,113,108,12,0.7,0,3,13
43051,2013/11/28 04:34:11 PM,-33.919,18.85161,112,134,12,0.7,0,0,15
43052,2013/11/28 04:34:35 PM,-33.92069,18.85308,103,160,10,0.9,0,8,31
43053,2013/11/28 04:34:37 PM,-33.92086,18.85311,103,182,11,0.8,0,19,37
42800,2013/11/28 04:34:40 PM,-33.92125,18.853,102,188,12,0.8,0,8,32
43054,2013/11/28 04:35:29 PM,-33.92617,18.85214,104,204,12,0.7,0,4,17
43055,2013/11/28 04:35:45 PM,-33.92803,18.85111,101,178,10,0.9,0,19,72
43056,2013/11/28 04:36:23 PM,-33.93267,18.85203,98,202,12,0.7,0,15,31
43057,2013/11/28 04:36:38 PM,-33.93394,18.8515,97,170,12,0.8,0,8,30
43058,2013/11/28 04:36:39 PM,-33.93408,18.85158,97,140,12,0.7,0,0,26
43059,2013/11/28 04:36:41 PM,-33.93417,18.85169,97,118,10,0.9,0,5,22
43060,2013/11/28 04:36:53 PM,-33.93442,18.85244,97,146,12,0.7,0,7,25
43061,2013/11/28 04:36:55 PM,-33.93456,18.85247,97,184,11,0.8,0,13,25
43062,2013/11/28 04:37:48 PM,-33.93611,18.85208,98,206,11,0.9,0,10,37
43063,2013/11/28 04:38:01 PM,-33.93736,18.85119,97,230,12,0.7,0,0,40
43064,2013/11/28 04:38:05 PM,-33.93775,18.85083,97,208,12,0.7,0,13,51
43065,2013/11/28 04:38:46 PM,-33.94031,18.84869,94,230,12,0.7,0,0,54
43066,2013/11/28 04:39:10 PM,-33.94242,18.84525,95,258,12,0.7,0,15,59
43067,2013/11/28 04:39:14 PM,-33.94236,18.84453,97,282,11,0.9,0,0,61
43068,2013/11/28 04:39:25 PM,-33.94217,18.84231,95,260,11,0.8,0,18,71
42803,2013/11/28 04:39:42 PM,-33.94281,18.8395,90,252,12,0.8,0,10,37
43069,2013/11/28 04:41:46 PM,-33.95058,18.80986,84,238,12,0.7,0,14,53
43070,2013/11/28 04:41:49 PM,-33.95089,18.80953,82,210,12,0.7,0,0,58
43071,2013/11/28 04:41:52 PM,-33.95133,18.80936,81,186,12,0.7,0,17,66
43072,2013/11/28 04:41:58 PM,-33.95236,18.80894,77,210,12,0.7,0,21,79
43073,2013/11/28 04:42:48 PM,-33.96061,18.80144,55,232,12,0.7,0,18,69
43074,2013/11/28 04:43:10 PM,-33.96253,18.79744,54,208,12,0.7,0,19,71
43075,2013/11/28 04:43:27 PM,-33.96533,18.79583,45,232,12,0.7,0,21,82
42806,2013/11/28 04:44:54 PM,-33.97617,18.77867,34,224,12,0.7,0,21,81
43076,2013/11/28 04:46:05 PM,-33.98483,18.76886,27,210,12,0.7,0,0,60
43077,2013/11/28 04:49:05 PM,-34.01094,18.75211,33,212,12,0.7,0,0,80
59339,2013/11/28 06:55:19 PM,-34.04611,18.75317,11,120,12,0.8,0,32,122
44332,2013/11/28 06:56:05 PM,-34.05444,18.767,11,124,12,0.8,0,33,123
59340,2013/11/28 06:56:38 PM,-34.05917,18.77778,15,98,12,0.8,0,33,124
59341,2013/11/28 06:57:29 PM,-34.05944,18.79547,24,120,12,0.8,0,30,112
59342,2013/11/28 06:59:45 PM,-34.08469,18.83203,18,98,9,1.3,0,0,89
59343,2013/11/28 06:59:56 PM,-34.08514,18.83492,20,122,11,0.8,0,0,90
44563,2013/11/28 07:01:13 PM,-34.09128,18.84147,18,138,11,0.8,0,14,55
45015,2013/11/28 08:12:27 PM,-34.08911,18.83911,23,318,10,1.1,0,12,47
59426,2013/11/28 08:12:59 PM,-34.08506,18.83461,25,294,10,1.1,0,17,65
59427,2013/11/28 08:13:41 PM,-34.08108,18.82519,25,316,9,1.2,0,48,90
59428,2013/11/28 08:14:16 PM,-34.07761,18.82053,31,344,9,1.1,0,5,20
59429,2013/11/28 08:14:18 PM,-34.0775,18.82056,31,16,9,1.2,0,5,22
59430,2013/11/28 08:16:57 PM,-34.05697,18.82958,126,354,9,1.2,0,19,75
59431,2013/11/28 08:17:36 PM,-34.04956,18.82733,150,332,9,1.2,0,0,96
45036,2013/11/28 08:17:37 PM,-34.04911,18.82708,150,332,9,1.2,0,25,96
59432,2013/11/28 08:18:09 PM,-34.04125,18.82436,155,354,10,1.1,0,0,112
59433,2013/11/28 08:18:43 PM,-34.03144,18.82242,101,332,9,1.2,0,0,121
59434,2013/11/28 08:19:03 PM,-34.02647,18.82006,105,354,10,1.1,0,26,102
59435,2013/11/28 08:22:03 PM,-33.99078,18.82692,103,10,9,1.1,0,0,75
59436,2013/11/28 08:22:16 PM,-33.98847,18.82803,116,32,10,1.1,0,21,79
59437,2013/11/28 08:22:29 PM,-33.9865,18.83033,123,54,10,1.1,0,23,89
45038,2013/11/28 08:22:48 PM,-33.98411,18.83525,133,52,10,1.1,0,26,97
59438,2013/11/28 08:23:08 PM,-33.98075,18.83894,126,32,10,1.1,0,22,85
59439,2013/11/28 08:24:41 PM,-33.96525,18.847,122,56,10,1.1,0,22,82
59440,2013/11/28 08:25:18 PM,-33.96278,18.85061,135,34,10,1.1,0,0,40
59441,2013/11/28 08:26:05 PM,-33.95525,18.85547,112,12,10,1.1,0,23,85
59442,2013/11/28 08:26:17 PM,-33.95264,18.85558,111,350,10,1.1,0,23,87
45042,2013/11/28 08:27:57 PM,-33.94075,18.85183,92,354,10,1.1,0,3,14
59443,2013/11/28 08:28:30 PM,-33.93703,18.85131,92,12,8,1.2,0,14,52
59444,2013/11/28 08:29:48 PM,-33.92522,18.85475,103,38,9,1.1,0,15,57
59445,2013/11/28 08:30:15 PM,-33.92472,18.85536,104,2,9,1.1,0,4,17
59446,2013/11/28 08:30:25 PM,-33.92406,18.85511,105,340,9,1.1,0,10,39
59447,2013/11/28 08:30:38 PM,-33.92297,18.85469,106,28,9,1.1,0,7,11
59448,2013/11/28 08:30:39 PM,-33.92294,18.85469,105,50,9,1.1,0,1,7
59449,2013/11/28 08:30:42 PM,-33.92294,18.85475,105,72,9,1.1,0,1,3
59450,2013/11/28 08:30:57 PM,-33.92283,18.85503,106,102,7,1.4,0,1,8
59451,2013/11/28 08:30:58 PM,-33.92286,18.85506,106,126,6,1.4,0,2,8
59452,2013/11/28 08:30:59 PM,-33.92286,18.85506,106,148,9,1.1,0,2,7
59453,2013/11/28 08:31:03 PM,-33.92294,18.85508,105,170,9,1.1,0,5,7
45187,2013/11/28 08:32:59 PM,-33.92303,18.85508,104,0,8,1.2,0,0,0
59454,2013/11/28 08:33:03 PM,-33.923,18.85511,104,0,8,1.2,0,0,0
45190,2013/11/28 08:38:03 PM,-33.92303,18.85508,95,0,10,1.2,0,0,0
45195,2013/11/28 08:43:06 PM,-33.92303,18.85508,105,0,10,0.8,0,0,0
45198,2013/11/28 08:48:08 PM,-33.92303,18.85508,106,0,10,0.8,0,0,0
59455,2013/11/28 08:50:13 PM,-33.92303,18.85511,107,198,9,0.9,0,0,3
59456,2013/11/28 08:50:14 PM,-33.92303,18.85511,107,204,9,0.9,0,1,5
59457,2013/11/28 08:50:16 PM,-33.92306,18.85508,107,226,9,0.9,0,5,9
59458,2013/11/28 08:51:38 PM,-33.92325,18.85483,111,200,10,0.8,0,1,5
59459,2013/11/28 08:51:41 PM,-33.92331,18.85486,111,160,10,0.8,0,1,10
59460,2013/11/28 08:51:46 PM,-33.92347,18.85497,110,128,9,0.9,0,4,18
59461,2013/11/28 08:51:47 PM,-33.9235,18.85503,110,102,10,0.8,0,4,19
59462,2013/11/28 08:51:49 PM,-33.92347,18.85514,109,68,9,0.8,0,5,22
59463,2013/11/28 08:52:03 PM,-33.92308,18.85647,112,92,9,0.8,0,8,32
59464,2013/11/28 08:52:06 PM,-33.92317,18.85675,113,118,10,0.8,1,0,31
59465,2013/11/28 08:52:10 PM,-33.92325,18.857,114,90,10,0.8,0,3,16
59466,2013/11/28 08:52:12 PM,-33.92322,18.85708,114,62,10,0.8,0,3,16
59467,2013/11/28 08:52:14 PM,-33.92317,18.85717,114,38,10,0.8,0,10,21
59468,2013/11/28 08:52:30 PM,-33.92153,18.85836,113,16,10,0.8,0,34,65
59469,2013/11/28 08:52:35 PM,-33.92075,18.85844,118,352,10,0.8,0,17,63
45304,2013/11/28 08:53:09 PM,-33.91467,18.85867,143,8,10,0.8,0,0,78
59470,2013/11/28 08:54:52 PM,-33.8935,18.85875,152,330,11,0.7,0,28,107
59471,2013/11/28 08:54:58 PM,-33.89225,18.85744,151,308,10,0.8,0,30,112
