GPSID,Time,Latitude,Longitude,Altitude,Heading,Satellites,HDOP,AgeOfReading,DistanceSinceReading,Velocity
33908,2013/11/27 03:18:48 PM,-33.93314,18.85836,97,56,9,1.4,0,0,2
33909,2013/11/27 03:18:53 PM,-33.93311,18.85833,97,320,9,1.1,1,1,5
33910,2013/11/27 03:18:55 PM,-33.93308,18.85833,97,342,9,1.1,1,1,6
33911,2013/11/27 03:18:58 PM,-33.933,18.85828,97,320,9,1.1,0,0,14
33912,2013/11/27 03:19:06 PM,-33.93275,18.85808,98,296,9,1.1,1,3,15
33583,2013/11/27 03:19:25 PM,-33.93275,18.85794,101,0,9,1.1,1,0,0
33913,2013/11/27 03:19:35 PM,-33.93261,18.85767,101,274,9,1.1,0,4,19
33914,2013/11/27 03:19:45 PM,-33.93264,18.85703,101,306,9,1.1,0,0,14
33915,2013/11/27 03:19:54 PM,-33.93258,18.85692,101,284,9,1.1,0,2,12
33916,2013/11/27 03:19:57 PM,-33.93258,18.85683,102,256,9,1.1,1,9,18
33917,2013/11/27 03:21:21 PM,-33.933,18.85311,100,280,9,1.1,0,3,14
33918,2013/11/27 03:21:26 PM,-33.933,18.85283,99,250,9,1.1,0,5,20
33919,2013/11/27 03:21:29 PM,-33.93308,18.85275,99,212,9,1.1,0,5,22
33920,2013/11/27 03:21:33 PM,-33.93333,18.85267,99,190,9,1.1,1,8,30
33921,2013/11/27 03:22:55 PM,-33.93431,18.85242,98,224,9,1.1,0,0,17
33922,2013/11/27 03:22:57 PM,-33.93433,18.85233,98,258,8,1.9,0,0,17
33923,2013/11/27 03:22:59 PM,-33.93433,18.85219,98,280,9,1.1,0,6,22
33924,2013/11/27 03:23:07 PM,-33.93414,18.85156,98,306,9,1.1,0,8,30
33925,2013/11/27 03:23:09 PM,-33.93403,18.85144,97,334,9,1.1,0,0,32
33926,2013/11/27 03:23:11 PM,-33.93386,18.85142,97,4,8,1.5,0,8,34
33927,2013/11/27 03:24:25 PM,-33.92694,18.85136,100,28,9,1.1,0,16,59
33586,2013/11/27 03:24:28 PM,-33.92664,18.85167,101,40,8,1.5,0,14,51
33928,2013/11/27 03:24:44 PM,-33.92558,18.85222,102,6,9,1.1,0,10,40
33929,2013/11/27 03:25:25 PM,-33.92067,18.85303,103,342,9,1.1,1,9,36
33930,2013/11/27 03:25:30 PM,-33.92036,18.85278,103,320,9,1.1,0,4,17
33931,2013/11/27 03:26:20 PM,-33.91817,18.85081,119,298,9,1.1,1,5,22
33932,2013/11/27 03:26:32 PM,-33.91775,18.85019,123,328,9,1.1,1,4,13
33933,2013/11/27 03:26:38 PM,-33.91744,18.84992,125,304,9,1.1,0,5,18
33934,2013/11/27 03:26:41 PM,-33.91742,18.84986,125,280,9,1.1,1,5,8
33935,2013/11/27 03:26:43 PM,-33.91742,18.84978,126,250,9,1.1,0,1,9
33936,2013/11/27 03:26:45 PM,-33.91747,18.84972,127,226,8,1.8,0,3,14
33937,2013/11/27 03:27:10 PM,-33.91833,18.84875,138,204,9,1.1,0,0,15
33938,2013/11/27 03:28:23 PM,-33.91994,18.84769,150,242,9,1.1,0,0,20
33939,2013/11/27 03:28:25 PM,-33.91997,18.84758,151,270,9,1.1,0,6,23
33940,2013/11/27 03:28:27 PM,-33.91994,18.84744,152,292,9,1.1,0,7,26
33941,2013/11/27 03:28:41 PM,-33.91961,18.84669,159,260,9,1.1,1,3,16
33942,2013/11/27 03:28:42 PM,-33.91967,18.84667,160,236,9,1.1,1,3,17
33943,2013/11/27 03:28:43 PM,-33.91969,18.84661,160,214,9,1.1,1,5,17
33944,2013/11/27 03:29:10 PM,-33.92108,18.84558,172,240,9,1.1,0,0,18
33945,2013/11/27 03:29:19 PM,-33.92119,18.84494,179,268,9,1.1,1,8,30
33946,2013/11/27 03:29:21 PM,-33.92114,18.84472,182,292,9,1.1,0,6,20
33589,2013/11/27 03:29:30 PM,-33.92108,18.84458,183,0,9,1.1,1,0,0
33947,2013/11/27 03:29:58 PM,-33.92081,18.84375,188,316,9,1.1,0,0,18
33948,2013/11/27 03:30:00 PM,-33.92075,18.84372,188,344,9,1.1,0,3,10
33949,2013/11/27 03:30:16 PM,-33.92058,18.84375,186,8,9,1.1,0,0,16
33950,2013/11/27 03:30:26 PM,-33.91997,18.84397,181,30,9,1.1,0,7,30
33951,2013/11/27 03:31:16 PM,-33.91872,18.84486,168,54,9,1.1,1,0,12
33952,2013/11/27 03:31:38 PM,-33.91872,18.84492,168,106,9,1.1,0,0,4
33953,2013/11/27 03:32:03 PM,-33.91922,18.84603,165,80,9,1.1,0,1,6
33954,2013/11/27 03:32:05 PM,-33.91919,18.84603,165,54,9,1.1,1,1,4
33955,2013/11/27 03:32:08 PM,-33.91919,18.84606,165,32,9,1.1,1,1,4
33956,2013/11/27 03:32:13 PM,-33.91903,18.84617,163,8,9,1.1,0,4,17
33957,2013/11/27 03:32:16 PM,-33.91894,18.84617,163,344,9,1.1,1,7,15
33958,2013/11/27 03:32:22 PM,-33.91878,18.84603,162,314,9,1.1,0,0,13
33959,2013/11/27 03:32:26 PM,-33.91867,18.84589,161,340,9,1.1,0,4,18
33960,2013/11/27 03:32:27 PM,-33.91861,18.84589,161,6,9,1.1,0,5,19
33961,2013/11/27 03:32:29 PM,-33.91856,18.84592,161,28,9,1.1,0,0,21
33962,2013/11/27 03:32:38 PM,-33.91817,18.84622,157,54,9,1.1,0,4,16
33963,2013/11/27 03:32:42 PM,-33.91808,18.84647,155,76,8,1.6,1,5,24
33964,2013/11/27 03:32:50 PM,-33.91808,18.847,151,52,9,1.1,0,4,17
33965,2013/11/27 03:32:52 PM,-33.91803,18.84703,151,28,9,1.1,1,9,19
33966,2013/11/27 03:32:54 PM,-33.91792,18.84703,151,6,9,1.1,1,6,21
33967,2013/11/27 03:32:57 PM,-33.91767,18.84703,149,344,9,1.1,0,0,26
33592,2013/11/27 03:34:29 PM,-33.91516,18.846,133,0,9,1.1,0,0,0
33968,2013/11/27 03:34:33 PM,-33.91514,18.84603,133,8,9,1.1,0,0,4
33969,2013/11/27 03:34:35 PM,-33.91511,18.84606,133,36,8,1.6,1,3,12
33970,2013/11/27 03:34:37 PM,-33.91506,18.84619,132,78,9,1.1,0,0,19
33971,2013/11/27 03:35:27 PM,-33.91492,18.84803,126,100,9,1.1,0,1,2
33972,2013/11/27 03:35:33 PM,-33.91494,18.84808,125,132,9,1.1,0,1,10
33973,2013/11/27 03:35:36 PM,-33.915,18.84811,125,164,9,1.1,1,8,14
33974,2013/11/27 03:35:38 PM,-33.91514,18.84811,126,186,8,1.7,0,0,22
33975,2013/11/27 03:35:53 PM,-33.916,18.84803,132,162,9,1.1,0,3,10
33976,2013/11/27 03:35:55 PM,-33.91603,18.84808,132,128,8,1.7,0,2,13
33977,2013/11/27 03:35:57 PM,-33.91606,18.84811,131,104,9,1.1,1,4,17
33978,2013/11/27 03:36:01 PM,-33.91611,18.84844,130,136,9,1.1,0,0,20
33979,2013/11/27 03:36:02 PM,-33.91617,18.84847,130,160,9,1.1,0,5,21
33980,2013/11/27 03:36:03 PM,-33.91622,18.84847,130,182,9,1.1,0,0,23
33981,2013/11/27 03:36:11 PM,-33.91667,18.84842,133,152,8,1.7,0,3,16
33982,2013/11/27 03:36:12 PM,-33.91669,18.84844,133,124,9,1.1,0,0,15
33983,2013/11/27 03:37:27 PM,-33.91675,18.84858,136,94,9,1.1,0,0,3
33984,2013/11/27 03:37:37 PM,-33.91692,18.84917,129,116,9,1.1,0,5,22
33985,2013/11/27 03:37:54 PM,-33.91756,18.85011,123,140,9,1.1,1,10,35
33986,2013/11/27 03:38:02 PM,-33.91811,18.85075,119,116,9,1.1,0,0,27
33987,2013/11/27 03:38:09 PM,-33.91822,18.85097,117,148,9,1.1,0,3,14
33988,2013/11/27 03:39:12 PM,-33.92078,18.85311,101,176,9,1.1,0,9,37
33597,2013/11/27 03:39:32 PM,-33.92283,18.85275,101,186,9,1.1,0,11,44
33989,2013/11/27 03:40:12 PM,-33.92608,18.85217,102,198,9,1.1,0,5,23
33990,2013/11/27 03:40:19 PM,-33.92656,18.85178,101,220,9,1.1,0,11,44
33991,2013/11/27 03:40:28 PM,-33.92731,18.85122,100,198,9,1.1,1,11,43
33992,2013/11/27 03:40:34 PM,-33.92814,18.85111,99,174,9,1.1,0,13,50
33993,2013/11/27 03:41:19 PM,-33.93258,18.85206,99,198,9,1.1,0,7,26
33994,2013/11/27 03:41:36 PM,-33.93394,18.8515,98,166,9,1.1,1,6,24
33995,2013/11/27 03:41:37 PM,-33.93406,18.85158,98,144,9,1.1,0,0,20
33996,2013/11/27 03:41:39 PM,-33.93411,18.85167,99,120,9,1.1,0,0,23
33997,2013/11/27 03:41:47 PM,-33.93425,18.85219,97,96,9,1.1,0,0,20
33998,2013/11/27 03:41:49 PM,-33.93422,18.85231,97,68,9,1.2,0,5,23
33999,2013/11/27 03:41:51 PM,-33.93414,18.85242,97,34,9,1.1,0,0,28
34000,2013/11/27 03:41:54 PM,-33.934,18.85247,97,8,9,1.1,1,8,34
34001,2013/11/27 03:42:45 PM,-33.93281,18.85275,98,40,9,1.1,0,0,2
34002,2013/11/27 03:42:49 PM,-33.93275,18.85283,98,66,9,1.1,1,3,18
34003,2013/11/27 03:42:51 PM,-33.93275,18.85294,98,92,9,1.1,1,6,20
34004,2013/11/27 03:43:22 PM,-33.93247,18.85767,102,124,9,1.1,0,6,20
34005,2013/11/27 03:43:24 PM,-33.9325,18.85769,103,146,9,1.1,1,8,15
34006,2013/11/27 03:43:28 PM,-33.93267,18.85786,103,116,9,1.1,0,0,21
34007,2013/11/27 03:43:36 PM,-33.93278,18.85819,105,142,9,1.1,1,5,11
34008,2013/11/27 03:44:05 PM,-33.93281,18.85819,108,336,9,1.1,0,0,2
34009,2013/11/27 03:44:19 PM,-33.93272,18.85814,108,270,9,1.1,0,0,4
34010,2013/11/27 03:44:21 PM,-33.93272,18.85808,108,292,9,1.1,0,2,10
34011,2013/11/27 03:44:27 PM,-33.93269,18.85786,108,262,9,1.1,1,4,17
34012,2013/11/27 03:44:28 PM,-33.93275,18.85778,108,202,9,1.1,0,3,16
34013,2013/11/27 03:44:29 PM,-33.93278,18.85778,108,178,9,1.1,0,0,15
34014,2013/11/27 03:44:32 PM,-33.93289,18.85783,107,152,9,1.1,0,3,11
33725,2013/11/27 03:44:34 PM,-33.93295,18.85783,107,148,9,1.1,1,2,6
34015,2013/11/27 03:46:34 PM,-33.93292,18.85783,110,0,9,1.1,1,0,0
34016,2013/11/27 03:47:25 PM,-33.93292,18.85786,105,118,9,1.1,0,0,5
34017,2013/11/27 03:47:27 PM,-33.93292,18.85792,105,84,9,1.1,0,1,9
34018,2013/11/27 03:47:29 PM,-33.93292,18.85792,105,48,9,1.1,1,4,11
34019,2013/11/27 03:47:30 PM,-33.93286,18.85794,105,352,9,1.1,0,2,11
34020,2013/11/27 03:47:31 PM,-33.93283,18.85792,105,328,8,1.5,0,2,11
34021,2013/11/27 03:47:32 PM,-33.93281,18.85789,105,306,9,1.1,0,0,7
34022,2013/11/27 03:47:36 PM,-33.93283,18.85789,105,154,9,1.1,0,0,4
34023,2013/11/27 03:47:41 PM,-33.93283,18.85789,105,284,9,1.2,1,1,5
34024,2013/11/27 03:47:44 PM,-33.93278,18.85781,105,330,9,1.1,0,3,14
34025,2013/11/27 03:47:45 PM,-33.93275,18.85778,105,2,9,1.1,0,0,13
34026,2013/11/27 03:47:50 PM,-33.93264,18.85778,105,316,9,1.1,1,8,16
34028,2013/11/27 03:47:51 PM,-33.93261,18.85772,105,290,9,1.1,1,5,19
34029,2013/11/27 03:47:52 PM,-33.93261,18.85758,105,264,9,1.1,0,6,26
34030,2013/11/27 03:47:59 PM,-33.93264,18.85703,104,300,9,1.1,0,5,18
34031,2013/11/27 03:48:04 PM,-33.93258,18.85683,104,266,9,1.1,1,5,21
34032,2013/11/27 03:48:28 PM,-33.93303,18.85331,97,240,9,1.1,0,0,27
34033,2013/11/27 03:48:30 PM,-33.93311,18.85319,97,204,9,1.1,0,7,28
34034,2013/11/27 03:48:51 PM,-33.93489,18.85258,95,180,9,1.1,0,8,32
34035,2013/11/27 03:49:14 PM,-33.93644,18.85286,97,158,9,1.1,1,3,11
34036,2013/11/27 03:49:16 PM,-33.9365,18.85292,97,134,9,1.1,1,4,16
34037,2013/11/27 03:49:18 PM,-33.93661,18.85303,97,162,9,1.1,0,5,19
33888,2013/11/27 03:49:35 PM,-33.93811,18.85325,98,172,9,1.1,1,13,23
34038,2013/11/27 03:50:00 PM,-33.94008,18.85356,100,222,9,1.1,0,0,18
34039,2013/11/27 03:50:01 PM,-33.94008,18.8535,99,248,9,1.1,0,5,20
34040,2013/11/27 03:50:18 PM,-33.94039,18.85203,96,210,9,1.1,1,9,19
34041,2013/11/27 03:50:19 PM,-33.94044,18.852,96,184,9,1.1,1,6,21
34042,2013/11/27 03:50:44 PM,-33.94344,18.85236,98,162,9,1.1,1,22,43
34043,2013/11/27 03:53:44 PM,-33.95136,18.85542,113,164,10,1,0,18,69
34044,2013/11/27 03:54:01 PM,-33.9545,18.85583,116,186,10,1,1,23,87
34045,2013/11/27 03:54:13 PM,-33.957,18.85486,115,208,10,0.9,0,19,75
33891,2013/11/27 03:54:38 PM,-33.96078,18.85225,133,208,10,0.9,0,15,56
34046,2013/11/27 03:55:13 PM,-33.964,18.84953,132,230,10,0.9,0,16,62
34047,2013/11/27 03:55:43 PM,-33.96692,18.84533,113,208,10,0.9,0,12,44
34048,2013/11/27 03:57:17 PM,-33.97489,18.84197,105,232,11,0.9,1,2,9
34049,2013/11/27 03:57:18 PM,-33.97492,18.84194,105,256,11,0.9,0,1,5
34050,2013/11/27 03:57:19 PM,-33.97489,18.84192,105,290,11,0.9,0,2,11
34051,2013/11/27 03:57:21 PM,-33.97486,18.84186,105,318,10,1.1,0,3,16
34052,2013/11/27 03:57:23 PM,-33.97478,18.84183,105,356,11,0.9,1,3,15
34053,2013/11/27 03:57:25 PM,-33.97472,18.84186,104,18,11,0.9,0,0,3
34054,2013/11/27 03:59:36 PM,-33.97467,18.84189,107,0,11,0.9,0,0,0
33894,2013/11/27 03:59:41 PM,-33.97467,18.84186,107,0,11,0.9,1,0,0
34055,2013/11/27 04:03:32 PM,-33.97467,18.84189,108,0,11,0.9,1,0,0
34027,2013/11/27 04:03:36 PM,-33.97467,18.84186,108,0,11,0.9,0,0,0
34323,2013/11/27 04:08:51 PM,-33.97461,18.84192,106,28,11,0.8,0,2,12
34324,2013/11/27 04:09:56 PM,-33.96564,18.84636,122,50,11,0.8,0,0,68
34325,2013/11/27 04:10:26 PM,-33.96231,18.85094,139,28,12,0.8,1,39,72
34326,2013/11/27 04:10:56 PM,-33.95869,18.85336,123,196,10,1.1,0,0,4
34327,2013/11/27 04:11:35 PM,-33.95886,18.85328,125,28,10,1.1,0,0,3
34328,2013/11/27 04:12:54 PM,-33.9545,18.85561,115,6,10,1.1,0,17,67
34329,2013/11/27 04:13:08 PM,-33.95208,18.85542,112,344,11,0.8,0,0,72
34063,2013/11/27 04:13:20 PM,-33.95016,18.85467,103,340,12,0.8,0,14,52
34330,2013/11/27 04:16:08 PM,-33.93997,18.85181,94,356,11,0.8,1,19,35
34331,2013/11/27 04:16:53 PM,-33.93689,18.85136,93,18,11,0.8,0,7,30
34332,2013/11/27 04:17:48 PM,-33.93442,18.85228,94,344,12,0.8,0,4,17
34333,2013/11/27 04:17:51 PM,-33.93436,18.85222,95,314,12,0.8,1,4,17
34334,2013/11/27 04:17:53 PM,-33.93433,18.85214,95,286,12,0.8,1,0,17
34335,2013/11/27 04:18:02 PM,-33.93411,18.8515,96,318,11,0.8,0,7,27
34336,2013/11/27 04:18:05 PM,-33.93397,18.85144,95,344,12,0.8,0,7,28
34337,2013/11/27 04:18:07 PM,-33.93383,18.85144,95,6,11,0.8,1,8,30
34067,2013/11/27 04:18:22 PM,-33.9325,18.85197,95,12,12,0.8,0,0,25
34338,2013/11/27 04:18:30 PM,-33.93178,18.85197,94,344,12,0.8,0,10,39
34339,2013/11/27 04:19:08 PM,-33.92764,18.85108,94,8,11,0.8,0,10,38
34340,2013/11/27 04:19:19 PM,-33.92694,18.85136,95,30,11,0.8,0,7,26
34341,2013/11/27 04:19:57 PM,-33.92575,18.85217,98,8,12,0.8,0,0,37
34342,2013/11/27 04:21:15 PM,-33.92069,18.85303,101,346,12,0.7,0,7,28
34343,2013/11/27 04:21:19 PM,-33.92056,18.85294,101,322,12,0.7,1,5,19
34344,2013/11/27 04:23:01 PM,-33.91817,18.85083,118,298,11,0.8,1,5,18
34345,2013/11/27 04:23:10 PM,-33.91781,18.85028,122,320,11,0.8,0,7,29
34346,2013/11/27 04:23:16 PM,-33.91744,18.84989,125,296,12,0.7,0,5,16
34347,2013/11/27 04:23:19 PM,-33.91742,18.84981,126,264,12,0.7,1,3,12
34348,2013/11/27 04:23:21 PM,-33.91747,18.84969,126,220,12,0.7,0,3,14
34072,2013/11/27 04:23:23 PM,-33.91753,18.84964,128,222,12,0.7,0,4,15
34349,2013/11/27 04:25:02 PM,-33.91997,18.84764,149,250,12,0.7,0,4,15
34350,2013/11/27 04:25:05 PM,-33.91997,18.8475,151,282,12,0.7,0,4,15
34351,2013/11/27 04:25:21 PM,-33.91964,18.84669,158,258,12,0.7,0,0,16
34352,2013/11/27 04:25:22 PM,-33.91967,18.84664,159,236,12,0.7,0,4,17
34353,2013/11/27 04:25:23 PM,-33.91969,18.84661,160,214,12,0.7,0,0,18
34354,2013/11/27 04:26:16 PM,-33.92106,18.84561,170,238,12,0.7,0,5,19
34355,2013/11/27 04:26:21 PM,-33.92111,18.84533,173,260,12,0.7,1,14,27
34356,2013/11/27 04:26:27 PM,-33.92117,18.84478,180,290,12,0.7,0,6,23
34357,2013/11/27 04:27:03 PM,-33.92081,18.84369,188,312,12,0.7,0,3,13
34358,2013/11/27 04:27:04 PM,-33.92078,18.84369,188,334,12,0.7,0,0,10
34359,2013/11/27 04:27:06 PM,-33.92075,18.84369,188,358,12,0.7,0,1,2
34360,2013/11/27 04:27:40 PM,-33.92017,18.84386,184,24,10,1.2,1,8,29
34361,2013/11/27 04:28:20 PM,-33.91872,18.84483,167,62,12,0.7,1,1,8
34075,2013/11/27 04:28:24 PM,-33.91875,18.84486,167,0,12,0.7,0,0,0
34362,2013/11/27 04:28:36 PM,-33.91872,18.84486,167,90,12,0.7,1,3,6
34363,2013/11/27 04:28:38 PM,-33.91875,18.845,166,122,12,0.7,0,4,17
34364,2013/11/27 04:28:57 PM,-33.91919,18.846,166,90,12,0.7,0,0,11
34365,2013/11/27 04:28:59 PM,-33.91917,18.84606,165,68,12,0.7,0,3,14
34366,2013/11/27 04:29:01 PM,-33.91911,18.84614,164,30,12,0.7,0,4,17
34367,2013/11/27 04:29:04 PM,-33.91903,18.84617,163,2,12,0.7,1,4,18
34368,2013/11/27 04:29:07 PM,-33.91886,18.84611,161,338,12,0.7,0,3,13
34369,2013/11/27 04:29:11 PM,-33.91878,18.84603,162,308,12,0.7,0,3,15
34370,2013/11/27 04:29:16 PM,-33.91861,18.84589,161,22,12,0.7,0,0,20
34371,2013/11/27 04:29:24 PM,-33.91819,18.84619,157,48,12,0.7,0,0,17
34372,2013/11/27 04:29:26 PM,-33.91814,18.84628,155,72,12,0.7,0,0,21
34373,2013/11/27 04:29:34 PM,-33.91808,18.84675,152,96,12,0.7,1,6,22
34374,2013/11/27 04:29:37 PM,-33.91808,18.84697,150,60,12,0.7,0,0,10
34375,2013/11/27 04:29:38 PM,-33.91806,18.847,150,34,12,0.7,0,3,12
34376,2013/11/27 04:29:42 PM,-33.91794,18.84703,149,6,11,0.8,1,5,19
34377,2013/11/27 04:29:47 PM,-33.91761,18.847,147,336,12,0.7,0,7,27
34378,2013/11/27 04:31:10 PM,-33.91519,18.846,133,8,11,0.8,0,0,5
34379,2013/11/27 04:31:12 PM,-33.91514,18.84603,133,36,12,0.7,0,3,13
34380,2013/11/27 04:31:13 PM,-33.91511,18.84608,132,58,10,1.2,0,3,14
34381,2013/11/27 04:31:28 PM,-33.91503,18.84644,131,80,12,0.7,1,3,6
34382,2013/11/27 04:31:45 PM,-33.91494,18.84808,125,110,11,0.8,1,17,32
34383,2013/11/27 04:31:57 PM,-33.91567,18.84917,122,134,12,0.7,1,7,30
34384,2013/11/27 04:31:58 PM,-33.91578,18.84922,122,166,12,0.7,0,0,24
34385,2013/11/27 04:32:00 PM,-33.91592,18.84919,123,200,11,0.8,0,6,25
34386,2013/11/27 04:32:06 PM,-33.91622,18.84908,125,160,12,0.7,0,4,16
34387,2013/11/27 04:32:08 PM,-33.91628,18.84917,125,118,12,0.7,0,4,20
34388,2013/11/27 04:32:36 PM,-33.91742,18.85103,114,152,12,0.7,0,0,32
34389,2013/11/27 04:32:39 PM,-33.91767,18.85111,114,178,11,0.8,0,0,31
34390,2013/11/27 04:32:52 PM,-33.91844,18.85106,115,152,11,0.8,0,6,24
34391,2013/11/27 04:33:03 PM,-33.91894,18.85153,111,130,12,0.7,0,0,21
34318,2013/11/27 04:33:28 PM,-33.91956,18.85206,105,0,12,0.7,1,0,0
34392,2013/11/27 04:33:42 PM,-33.91956,18.85208,105,158,12,0.7,0,0,5
34393,2013/11/27 04:34:05 PM,-33.92058,18.85303,101,134,12,0.7,0,0,16
34394,2013/11/27 04:34:10 PM,-33.92067,18.85311,101,156,12,0.7,1,1,2
34395,2013/11/27 04:34:42 PM,-33.92072,18.85311,101,180,12,0.7,1,2,8
34396,2013/11/27 04:36:03 PM,-33.92614,18.85214,101,202,11,0.8,0,5,23
34397,2013/11/27 04:36:26 PM,-33.928,18.85111,98,180,12,0.7,0,0,47
34398,2013/11/27 04:37:09 PM,-33.93267,18.85203,97,202,12,0.7,1,6,24
34399,2013/11/27 04:37:24 PM,-33.93392,18.8515,95,178,11,0.8,0,0,19
34400,2013/11/27 04:37:51 PM,-33.93403,18.85153,96,156,12,0.7,0,0,2
34401,2013/11/27 04:37:56 PM,-33.93411,18.85161,96,130,11,0.8,1,3,14
34402,2013/11/27 04:37:58 PM,-33.93417,18.85175,96,108,11,0.8,0,0,21
34403,2013/11/27 04:38:07 PM,-33.93425,18.85222,95,84,12,0.7,1,5,20
34404,2013/11/27 04:38:08 PM,-33.93419,18.85233,95,44,12,0.7,0,0,23
34405,2013/11/27 04:38:10 PM,-33.93408,18.85242,95,18,12,0.7,0,0,24
34406,2013/11/27 04:38:27 PM,-33.93281,18.85281,95,64,11,0.8,0,0,22
34407,2013/11/27 04:38:30 PM,-33.93281,18.85294,95,94,12,0.7,0,6,25
34321,2013/11/27 04:38:31 PM,-33.9328,18.853,95,100,12,0.7,1,14,27
34408,2013/11/27 04:39:21 PM,-33.93242,18.85767,101,130,12,0.7,0,1,8
34409,2013/11/27 04:39:24 PM,-33.93247,18.85769,101,160,12,0.8,1,2,10
34410,2013/11/27 04:39:30 PM,-33.93267,18.85778,102,136,11,0.8,0,3,18
34411,2013/11/27 04:39:33 PM,-33.93269,18.85792,102,106,12,0.7,1,0,21
34412,2013/11/27 04:39:35 PM,-33.93269,18.85803,102,74,12,0.7,1,4,19
34413,2013/11/27 04:41:30 PM,-33.93267,18.85817,101,0,12,0.7,0,0,0
34415,2013/11/27 04:41:35 PM,-33.93269,18.85817,102,0,12,0.7,1,0,0
34808,2013/11/27 04:43:58 PM,-33.93269,18.85819,102,128,12,0.8,0,0,6
34809,2013/11/27 04:44:00 PM,-33.93269,18.85819,102,156,12,0.7,1,1,7
34810,2013/11/27 04:44:01 PM,-33.93275,18.85819,102,184,12,0.7,1,4,10
34811,2013/11/27 04:44:02 PM,-33.93275,18.85819,102,210,12,0.7,1,2,11
34812,2013/11/27 04:44:03 PM,-33.93278,18.85814,102,274,12,0.7,0,0,10
34813,2013/11/27 04:44:04 PM,-33.93275,18.85811,102,298,12,0.7,0,1,8
34814,2013/11/27 04:44:22 PM,-33.93269,18.85794,103,274,12,0.7,0,0,16
34815,2013/11/27 04:44:25 PM,-33.93264,18.85778,102,298,12,0.7,0,5,22
34816,2013/11/27 04:44:28 PM,-33.93261,18.85761,102,276,12,0.7,0,6,26
34817,2013/11/27 04:44:32 PM,-33.93267,18.85719,101,254,12,0.7,0,7,28
34818,2013/11/27 04:44:34 PM,-33.93267,18.85703,101,284,12,0.7,0,6,23
34819,2013/11/27 04:44:35 PM,-33.93264,18.857,101,310,12,0.7,0,5,19
34820,2013/11/27 04:44:39 PM,-33.93258,18.85686,100,278,12,0.7,1,5,18
34821,2013/11/27 04:45:05 PM,-33.933,18.85333,95,248,12,0.7,0,0,24
34822,2013/11/27 04:45:06 PM,-33.93303,18.85328,95,224,12,0.7,0,5,24
34823,2013/11/27 04:45:16 PM,-33.93378,18.85278,95,198,12,0.7,0,10,36
34824,2013/11/27 04:45:30 PM,-33.93497,18.85258,96,176,12,0.7,1,11,38
34825,2013/11/27 04:45:46 PM,-33.93644,18.85286,97,148,12,0.7,1,6,26
34826,2013/11/27 04:45:49 PM,-33.93661,18.853,97,182,12,0.7,0,3,11
34827,2013/11/27 04:45:53 PM,-33.93667,18.853,97,204,12,0.7,0,0,5
34828,2013/11/27 04:45:54 PM,-33.93667,18.85297,97,232,12,0.7,0,1,9
34829,2013/11/27 04:45:56 PM,-33.93667,18.85294,97,266,12,0.7,1,6,12
34830,2013/11/27 04:46:04 PM,-33.93661,18.85239,96,292,12,0.7,1,11,20
34831,2013/11/27 04:46:18 PM,-33.93644,18.85192,95,268,12,0.7,1,3,7
34832,2013/11/27 04:46:20 PM,-33.9365,18.85183,95,222,12,0.7,0,0,16
34833,2013/11/27 04:46:29 PM,-33.93697,18.8515,94,200,12,0.7,1,7,32
34834,2013/11/27 04:46:35 PM,-33.93731,18.85128,94,224,12,0.7,1,7,29
34835,2013/11/27 04:47:19 PM,-33.94236,18.84553,90,246,12,0.7,0,0,71
34836,2013/11/27 04:47:22 PM,-33.94244,18.84492,92,270,12,0.7,0,18,69
34803,2013/11/27 04:48:50 PM,-33.94422,18.83408,82,252,12,0.7,1,18,67
34837,2013/11/27 04:49:28 PM,-33.94603,18.82644,77,320,12,0.7,0,3,15
34838,2013/11/27 04:49:29 PM,-33.946,18.82644,77,348,12,0.7,0,0,18
34839,2013/11/27 04:49:31 PM,-33.94592,18.82644,77,18,12,0.7,0,5,22
34840,2013/11/27 04:52:07 PM,-33.94253,18.82733,91,0,12,0.7,1,0,0
34806,2013/11/27 04:53:52 PM,-33.94253,18.82728,93,0,12,0.7,0,0,0
34841,2013/11/27 04:55:35 PM,-33.94253,18.82728,93,0,12,0.7,0,0,0
34842,2013/11/27 04:55:44 PM,-33.94253,18.82728,92,0,12,0.7,1,0,0
35286,2013/11/27 04:57:16 PM,-33.9425,18.82731,91,12,12,0.7,1,1,5
35287,2013/11/27 04:59:42 PM,-33.94225,18.82736,94,0,12,0.7,0,0,0
34845,2013/11/27 05:01:53 PM,-33.94225,18.82736,94,0,12,0.7,0,0,0
35288,2013/11/27 05:03:56 PM,-33.94222,18.82736,96,10,12,0.7,1,1,6
35289,2013/11/27 05:04:09 PM,-33.94175,18.82753,97,46,12,0.7,0,3,13
35290,2013/11/27 05:04:11 PM,-33.94172,18.82758,96,68,12,0.7,0,3,14
35291,2013/11/27 05:04:12 PM,-33.94172,18.82761,96,90,12,0.7,1,8,15
35292,2013/11/27 05:04:14 PM,-33.94178,18.82778,96,114,12,0.7,0,6,24
35293,2013/11/27 05:04:33 PM,-33.94228,18.83025,93,84,10,0.8,0,0,55
35294,2013/11/27 05:04:39 PM,-33.94211,18.83108,92,56,10,0.8,0,0,32
35295,2013/11/27 05:04:50 PM,-33.94189,18.83142,92,94,12,0.7,0,0,16
